,cell_type,gene,avg_logFC,p_val,p_val_adj,de_family,de_method,de_type
10007,cell,NAT9,-0.257078329205499,0.466854741378325,0.62180774897259,pseudobulk,edgeR,QLF
10008,cell,NATD1,0.142546990340395,0.719151398065073,0.82296655736795,pseudobulk,edgeR,QLF
10009,cell,NAV1,0.775352016226018,0.0701682364206625,0.175462923410403,pseudobulk,edgeR,QLF
10010,cell,NAV2,3.29873262133279,4.56042728261094e-10,1.25089837757734e-07,pseudobulk,edgeR,QLF
10011,cell,NAV3,2.36882427048958,2.73853055763222e-05,0.000598115596732508,pseudobulk,edgeR,QLF
10012,cell,NAXD,0.691972545195671,0.505288229866182,0.654963980848128,pseudobulk,edgeR,QLF
10013,cell,NAXE,0.126803209543258,0.710843564437642,0.817066050145969,pseudobulk,edgeR,QLF
10014,cell,NBAS,-0.986326572156154,0.0524015136249392,0.145303890256834,pseudobulk,edgeR,QLF
10015,cell,NBDY,0.512847785066188,0.150203755859264,0.291584803975635,pseudobulk,edgeR,QLF
10016,cell,NBEA,1.79436195705336,0.000113261509941714,0.00170714349539743,pseudobulk,edgeR,QLF
10017,cell,NBEAL2,0.731674250227735,0.164794269197583,0.311170551637306,pseudobulk,edgeR,QLF
10018,cell,NBL1,-0.877821897071804,5.36861790852621e-09,6.95385147429381e-07,pseudobulk,edgeR,QLF
10019,cell,NBN,2.56292887478554,4.78153632351012e-08,4.05387464567299e-06,pseudobulk,edgeR,QLF
10020,cell,NBPF11,-0.465777385098693,0.131157426241225,0.266403960380347,pseudobulk,edgeR,QLF
10021,cell,NBPF12,-0.829688050657439,3.24212140394024e-05,0.000673408111651373,pseudobulk,edgeR,QLF
10022,cell,NBPF14,-0.373771689394749,0.173129876204097,0.32134724360223,pseudobulk,edgeR,QLF
10023,cell,NBPF15,-0.338893402846175,0.0193047814355172,0.0745492305041961,pseudobulk,edgeR,QLF
10024,cell,NBPF19,-0.942507829786967,2.28048903797131e-06,8.68075133392669e-05,pseudobulk,edgeR,QLF
10025,cell,NBPF26,-0.750132277790243,0.157039787233614,0.300976789095907,pseudobulk,edgeR,QLF
10026,cell,NBPF3,0.580750338061,0.130659307935214,0.265909155658223,pseudobulk,edgeR,QLF
10027,cell,NBPF6,0.560354152404409,0.136703228463401,0.273758709179661,pseudobulk,edgeR,QLF
10028,cell,NBR1,-1.5263135770839,0.000485030049718431,0.00531221943050906,pseudobulk,edgeR,QLF
10029,cell,NCALD,1.14656122302712,0.00186242466228235,0.014426056811001,pseudobulk,edgeR,QLF
10030,cell,NCAM1,0.582736730288816,0.144543730920099,0.283882243774001,pseudobulk,edgeR,QLF
10031,cell,NCAM2,-0.400138899986932,0.361444848308444,0.524970589430187,pseudobulk,edgeR,QLF
10032,cell,NCAN,0.468963855706562,0.45525094815842,0.6112836142143,pseudobulk,edgeR,QLF
10033,cell,NCAPD2,0.940807884005228,0.018485137424466,0.072160900636488,pseudobulk,edgeR,QLF
10034,cell,NCAPD3,0.788562764791321,0.0295644543077795,0.0992684431590826,pseudobulk,edgeR,QLF
10035,cell,NCAPG,0.590293989221755,0.117068468274614,0.246196967875077,pseudobulk,edgeR,QLF
10036,cell,NCAPG2,0.205299989242928,0.710128690345347,0.816515824228824,pseudobulk,edgeR,QLF
10037,cell,NCAPH,0.958418509728197,0.0558419996997613,0.150690650993526,pseudobulk,edgeR,QLF
10038,cell,NCAPH2,0.0506723287763096,0.882563939359906,0.934998443538621,pseudobulk,edgeR,QLF
10039,cell,NCBP1,1.34755609220926,0.00268956380494934,0.01877460482407,pseudobulk,edgeR,QLF
10040,cell,NCBP2,0.329082346482957,0.368441128080855,0.530448703105235,pseudobulk,edgeR,QLF
10041,cell,NCBP2AS2,1.11132721276645,0.0100672177614433,0.0475439454731904,pseudobulk,edgeR,QLF
10042,cell,NCBP2L,-0.710436090649273,0.0918744385628863,0.210443574613159,pseudobulk,edgeR,QLF
10043,cell,NCBP3,0.38326524538643,0.355717340602086,0.519279943406912,pseudobulk,edgeR,QLF
10044,cell,NCCRP1,0.747906676149304,0.0246839514230629,0.0881031957324312,pseudobulk,edgeR,QLF
10045,cell,NCDN,-0.581807626071279,0.0992577717407319,0.221295567706069,pseudobulk,edgeR,QLF
10046,cell,NCEH1,0.315576779934354,0.355604291660533,0.519226676611944,pseudobulk,edgeR,QLF
10047,cell,NCF1,0.390017443828769,0.228344075086076,0.385576107958128,pseudobulk,edgeR,QLF
10048,cell,NCF2,0.814260492714663,0.139485464394032,0.277720205153447,pseudobulk,edgeR,QLF
10049,cell,NCF4,0.860936070399463,0.13257988295366,0.268033814963328,pseudobulk,edgeR,QLF
10050,cell,NCK1,-0.665036975031768,0.531245816525224,0.675403718829421,pseudobulk,edgeR,QLF
10051,cell,NCK2,-1.07345336206106,0.00655841160077842,0.0354778112464383,pseudobulk,edgeR,QLF
10052,cell,NCKAP1,-0.33682941763959,0.442217494854362,0.599872051928987,pseudobulk,edgeR,QLF
10053,cell,NCKAP1L,0.176409451907558,0.737365656482005,0.835612383784092,pseudobulk,edgeR,QLF
10054,cell,NCKAP5,0.966802792640739,0.0918042126176365,0.210308545043498,pseudobulk,edgeR,QLF
10055,cell,NCKAP5L,0.607739070983237,0.184513598413619,0.335482695278895,pseudobulk,edgeR,QLF
10056,cell,NCKIPSD,0.529360798949708,0.317206486892744,0.481175617560464,pseudobulk,edgeR,QLF
10057,cell,NCL,-0.178644650878373,0.566698905367576,0.705659121631353,pseudobulk,edgeR,QLF
10058,cell,NCLN,-0.656228926921784,0.157893141743358,0.302208607470202,pseudobulk,edgeR,QLF
10059,cell,NCMAP,0.46063859024241,0.370859206907453,0.532666749782325,pseudobulk,edgeR,QLF
10060,cell,NCOA1,0.525423918283357,0.286531265995523,0.448278910698583,pseudobulk,edgeR,QLF
10061,cell,NCOA2,1.91895582178553,0.00120290413237632,0.0104307614491321,pseudobulk,edgeR,QLF
10062,cell,NCOA3,0.363455729366645,0.28794150614377,0.449881468637426,pseudobulk,edgeR,QLF
10063,cell,NCOA4,0.0413503541679452,0.933130241858222,0.966756272932865,pseudobulk,edgeR,QLF
10064,cell,NCOA5,0.0332523318991431,0.924008746137735,0.962021274516384,pseudobulk,edgeR,QLF
10065,cell,NCOA6,2.59354124098334,1.64922780051017e-07,1.11051974495003e-05,pseudobulk,edgeR,QLF
10066,cell,NCOA7,2.93564010561266,1.90955462607704e-06,7.49831850222926e-05,pseudobulk,edgeR,QLF
10067,cell,NCOR1,-0.645219129693671,0.228986787129268,0.386171147124799,pseudobulk,edgeR,QLF
10068,cell,NCOR2,-0.00198517637308908,0.995313261015012,0.997291589817459,pseudobulk,edgeR,QLF
10069,cell,NCR1,0.967892855662574,0.234444608854301,0.392572170076526,pseudobulk,edgeR,QLF
10070,cell,NCR2,0.728862915261458,0.193436428580894,0.346520962916906,pseudobulk,edgeR,QLF
10071,cell,NCR3,-0.089432301678777,0.834160262911282,0.903948246794169,pseudobulk,edgeR,QLF
10072,cell,NCR3LG1,1.0029369036134,0.0822221751810381,0.195314316285879,pseudobulk,edgeR,QLF
10073,cell,NCS1,1.40419881843995,0.0135393150204841,0.0585249834906301,pseudobulk,edgeR,QLF
10074,cell,NCSTN,1.01763879147154,0.0722619804354003,0.179113036905215,pseudobulk,edgeR,QLF
10075,cell,NDC1,0.228774582531125,0.238510988854199,0.396924043870319,pseudobulk,edgeR,QLF
10076,cell,NDC80,0.374188701510679,0.476556205407097,0.63055363805434,pseudobulk,edgeR,QLF
10077,cell,NDE1,0.522170040030803,0.27013666998436,0.431349128374992,pseudobulk,edgeR,QLF
10078,cell,NDEL1,-0.0654648252559709,0.902291324067289,0.947502408315678,pseudobulk,edgeR,QLF
10079,cell,NDFIP1,0.476130185679024,0.176632404990969,0.326063699316266,pseudobulk,edgeR,QLF
10080,cell,NDFIP2,1.44862586609022,0.0125893761232099,0.0556043364191481,pseudobulk,edgeR,QLF
10081,cell,NDN,0.860426129961556,0.0242570036340919,0.087411443543872,pseudobulk,edgeR,QLF
10082,cell,NDNF,-0.0454778320921076,0.912962828192991,0.954945192432462,pseudobulk,edgeR,QLF
10083,cell,NDOR1,1.97513376830648,1.15416050888319e-05,0.000307888105320057,pseudobulk,edgeR,QLF
10084,cell,NDP,0.738920153977678,0.166250775189754,0.312875538173674,pseudobulk,edgeR,QLF
10085,cell,NDRG1,-0.270621505558275,0.436832403460897,0.595033812119525,pseudobulk,edgeR,QLF
10086,cell,NDRG2,-0.547778228022873,0.247344875285335,0.406688700090098,pseudobulk,edgeR,QLF
10087,cell,NDRG3,2.46224050387379,1.97458304137235e-05,0.000459913821096757,pseudobulk,edgeR,QLF
10088,cell,NDRG4,1.6280934411063,0.00770616292993794,0.0395965360568222,pseudobulk,edgeR,QLF
10089,cell,NDST1,0.342946057445391,0.526377635640627,0.671545530777631,pseudobulk,edgeR,QLF
10090,cell,NDST2,1.08301845580582,0.0596086906589815,0.15768278232468,pseudobulk,edgeR,QLF
10091,cell,NDST3,0.68081259022151,0.0675997810639013,0.171944786090807,pseudobulk,edgeR,QLF
10092,cell,NDST4,0.808371381759229,0.104868394167786,0.229120919294547,pseudobulk,edgeR,QLF
10093,cell,NDUFA1,-0.207494371940804,0.55684859683751,0.697261141583067,pseudobulk,edgeR,QLF
10094,cell,NDUFA10,-0.245369405836825,0.635191368255969,0.760289379497551,pseudobulk,edgeR,QLF
10095,cell,NDUFA11,-0.644900171293225,0.139365841447742,0.277570920948562,pseudobulk,edgeR,QLF
10096,cell,NDUFA12,0.894876456187991,0.103760825853294,0.2276343123754,pseudobulk,edgeR,QLF
10097,cell,NDUFA13,-0.335262700291317,0.419458408792128,0.579450321492428,pseudobulk,edgeR,QLF
10098,cell,NDUFA2,0.345193026949529,0.514008942163604,0.661534557304438,pseudobulk,edgeR,QLF
10099,cell,NDUFA3,-1.14533805580174,0.00414298337005525,0.0256046805229525,pseudobulk,edgeR,QLF
10100,cell,NDUFA4,-0.418612759599647,0.238592162534735,0.397022126469611,pseudobulk,edgeR,QLF
10101,cell,NDUFA4L2,0.0672811057858377,0.89659812172714,0.943382871690338,pseudobulk,edgeR,QLF
10102,cell,NDUFA5,0.276210563436102,0.613169831895179,0.743483543829772,pseudobulk,edgeR,QLF
10103,cell,NDUFA6,0.665599760586077,0.0901886839568716,0.207807206073325,pseudobulk,edgeR,QLF
10104,cell,NDUFA7,0.160473800007791,0.972916460933889,0.98656248170499,pseudobulk,edgeR,QLF
10105,cell,NDUFA8,0.17462099935121,0.863671435448375,0.922201079036244,pseudobulk,edgeR,QLF
10106,cell,NDUFA9,0.809525287109324,0.0955418560603725,0.215815308118112,pseudobulk,edgeR,QLF
10107,cell,NDUFAB1,1.01292739691264,0.0143603894688436,0.0612606046467889,pseudobulk,edgeR,QLF
10108,cell,NDUFAF1,2.40188613723513,5.24512011585625e-05,0.000973452541302993,pseudobulk,edgeR,QLF
10109,cell,NDUFAF2,0.122626024385586,0.850467069011245,0.91453387567701,pseudobulk,edgeR,QLF
10110,cell,NDUFAF3,0.535331163483592,0.282334381992502,0.443797479599204,pseudobulk,edgeR,QLF
10111,cell,NDUFAF4,0.487399464442025,0.188262026604345,0.340027434901156,pseudobulk,edgeR,QLF
10112,cell,NDUFAF5,-0.117732928612838,0.837983612688726,0.906879625405867,pseudobulk,edgeR,QLF
10113,cell,NDUFAF6,1.50907396147097,0.00227897501012822,0.0168013604303998,pseudobulk,edgeR,QLF
10114,cell,NDUFAF7,0.425568575768457,0.321592331630107,0.485767099943808,pseudobulk,edgeR,QLF
10115,cell,NDUFAF8,0.153396241490614,0.582021700684736,0.71802822681207,pseudobulk,edgeR,QLF
10116,cell,NDUFB1,0.147486602433925,0.720288452448398,0.823767258266449,pseudobulk,edgeR,QLF
10117,cell,NDUFB10,-0.72101166433897,0.0787263283535925,0.189667201814933,pseudobulk,edgeR,QLF
10118,cell,NDUFB11,0.818056340057133,0.127812911456639,0.261801715845512,pseudobulk,edgeR,QLF
10119,cell,NDUFB2,0.0491751199901309,0.909914968555707,0.953146916404642,pseudobulk,edgeR,QLF
10120,cell,NDUFB3,0.479914324973867,0.181338313777201,0.331172188681361,pseudobulk,edgeR,QLF
10121,cell,NDUFB4,-0.296050520617106,0.511832257596427,0.66018782609172,pseudobulk,edgeR,QLF
10122,cell,NDUFB5,0.660910593690013,0.190033910554417,0.34210771037088,pseudobulk,edgeR,QLF
10123,cell,NDUFB6,1.04647851086714,0.0443824588979178,0.12942804904093,pseudobulk,edgeR,QLF
10124,cell,NDUFB7,-0.31151441692796,0.103115417641809,0.226591513884899,pseudobulk,edgeR,QLF
10125,cell,NDUFB8,-0.580871869530371,0.145158505635303,0.284670008107419,pseudobulk,edgeR,QLF
10126,cell,NDUFB9,-0.277907811780497,0.548941983890497,0.690276133184491,pseudobulk,edgeR,QLF
10127,cell,NDUFC1,0.609750066665215,0.221315966138535,0.3779860269587,pseudobulk,edgeR,QLF
10128,cell,NDUFC2,2.25787216469486,5.12742997383773e-06,0.000164042579540345,pseudobulk,edgeR,QLF
10129,cell,NDUFS1,0.0162967734338409,0.976461219852775,0.988090141951943,pseudobulk,edgeR,QLF
10130,cell,NDUFS2,0.290934724783778,0.383767281637795,0.546414300542607,pseudobulk,edgeR,QLF
10131,cell,NDUFS3,0.390464665075397,0.423839841319299,0.583730393582483,pseudobulk,edgeR,QLF
10132,cell,NDUFS4,0.534567659218356,0.324294063683501,0.488541132555893,pseudobulk,edgeR,QLF
10133,cell,NDUFS5,-0.228344587094151,0.442921389162737,0.600275460544019,pseudobulk,edgeR,QLF
10134,cell,NDUFS6,0.404244427612237,0.434418670626285,0.592871664924378,pseudobulk,edgeR,QLF
10135,cell,NDUFS7,1.00427415806608,0.0787805464069723,0.189748805731256,pseudobulk,edgeR,QLF
10136,cell,NDUFS8,-0.145870812970072,0.754792410649281,0.848432095062538,pseudobulk,edgeR,QLF
10137,cell,NDUFV1,-0.271443145710316,0.587673616486012,0.721869504044028,pseudobulk,edgeR,QLF
10138,cell,NDUFV2,0.862588037660459,0.097569484581089,0.219060893049184,pseudobulk,edgeR,QLF
10139,cell,NDUFV3,0.192099866420287,0.579566245539735,0.715993483362507,pseudobulk,edgeR,QLF
10140,cell,NEB,1.62237622787769,0.00618416925687026,0.0342073324374686,pseudobulk,edgeR,QLF
10141,cell,NEBL,-0.219607731763169,0.69258853346759,0.803197709254779,pseudobulk,edgeR,QLF
10142,cell,NECAB1,0.341837968866967,0.525854350673777,0.671153369971759,pseudobulk,edgeR,QLF
10143,cell,NECAB2,0.125249036728014,0.719794174130766,0.823403921244222,pseudobulk,edgeR,QLF
10144,cell,NECAB3,0.830078459766964,0.27540858255295,0.436738882817662,pseudobulk,edgeR,QLF
10145,cell,NECAP1,0.874676399873234,0.0161684537068102,0.0658314775244321,pseudobulk,edgeR,QLF
10146,cell,NECAP2,0.0299549154619882,0.954723243303534,0.978414024990143,pseudobulk,edgeR,QLF
10147,cell,NECTIN1,1.48553400227338,0.0015439080529245,0.0126468919644918,pseudobulk,edgeR,QLF
10148,cell,NECTIN2,0.115597844925217,0.793679281409921,0.875069158946663,pseudobulk,edgeR,QLF
10149,cell,NECTIN3,0.561987658028626,0.301653563616422,0.464751684772209,pseudobulk,edgeR,QLF
10150,cell,NECTIN4,0.333989248858806,0.380029515250315,0.542749656849071,pseudobulk,edgeR,QLF
10151,cell,NEDD1,0.271866452768779,0.468703468728203,0.623517916019245,pseudobulk,edgeR,QLF
10152,cell,NEDD4,1.26926959602775,0.00816535974000188,0.04139719757285,pseudobulk,edgeR,QLF
10153,cell,NEDD4L,0.984830410019651,0.00471327249781335,0.0280260705574561,pseudobulk,edgeR,QLF
10154,cell,NEDD8,-0.124902254142471,0.767473867675616,0.856975729159818,pseudobulk,edgeR,QLF
10155,cell,NEDD9,0.0365067910838013,0.914870863769056,0.956404626780654,pseudobulk,edgeR,QLF
10156,cell,NEFH,0.715671881035935,0.0817388210954687,0.194512948593096,pseudobulk,edgeR,QLF
10157,cell,NEFL,0.774249667835376,0.172657071874624,0.320700701321253,pseudobulk,edgeR,QLF
10158,cell,NEFM,0.464373039960331,0.360714739523127,0.524465538656685,pseudobulk,edgeR,QLF
10159,cell,NegProbe-WTX,-0.932886102182216,0.0146768320804822,0.062061272265961,pseudobulk,edgeR,QLF
10160,cell,NEGR1,-1.00065608675468,0.0405974144111468,0.122876746562653,pseudobulk,edgeR,QLF
10161,cell,NEIL1,0.60880496459938,0.180897086016454,0.330598907346551,pseudobulk,edgeR,QLF
10162,cell,NEIL2,0.0995495807770996,0.765721877873108,0.855659479952282,pseudobulk,edgeR,QLF
10163,cell,NEIL3,0.928963342782946,0.0151739176859943,0.0635437612660902,pseudobulk,edgeR,QLF
10164,cell,NEK1,-0.199096473291247,0.588337216856498,0.722297525218922,pseudobulk,edgeR,QLF
10165,cell,NEK10,1.20520081502556,0.0192216170458408,0.0742895982467927,pseudobulk,edgeR,QLF
10166,cell,NEK11,0.758156777297911,0.0677528064376434,0.172216838274066,pseudobulk,edgeR,QLF
10167,cell,NEK2,-0.413734490694342,0.870393754023467,0.92668483383844,pseudobulk,edgeR,QLF
10168,cell,NEK3,0.266593531545705,0.0366728728695639,0.11459581584237,pseudobulk,edgeR,QLF
10169,cell,NEK4,-2.70021752541499,2.80567357907465e-07,1.57624769870182e-05,pseudobulk,edgeR,QLF
10170,cell,NEK5,2.35725676209838,0.00010681544828594,0.00165612779836189,pseudobulk,edgeR,QLF
10171,cell,NEK6,-0.699507501989031,0.111677621473746,0.239564231826143,pseudobulk,edgeR,QLF
10172,cell,NEK7,0.926248818309222,0.0805475695280997,0.19265302210868,pseudobulk,edgeR,QLF
10173,cell,NEK8,0.250074123551251,0.635820740600958,0.760762672442027,pseudobulk,edgeR,QLF
10174,cell,NEK9,0.290857077810922,0.405060779386609,0.566313893794995,pseudobulk,edgeR,QLF
10175,cell,NELFA,0.702121512073892,0.036539825196327,0.114324221563816,pseudobulk,edgeR,QLF
10176,cell,NELFB,0.62227138106597,0.0813175733360564,0.193732964345909,pseudobulk,edgeR,QLF
10177,cell,NELFCD,0.15048030767493,0.738623818919955,0.836428357142554,pseudobulk,edgeR,QLF
10178,cell,NELFE,0.7430911263501,0.180198345097963,0.330299589407488,pseudobulk,edgeR,QLF
10179,cell,NELL1,1.2381429530554,0.00405556309567122,0.0252484522231173,pseudobulk,edgeR,QLF
10180,cell,NELL2,1.63267670420383,0.00248983507396859,0.0179076354468425,pseudobulk,edgeR,QLF
10181,cell,NEMF,0.552798714043875,0.114894447944544,0.243166951470766,pseudobulk,edgeR,QLF
10182,cell,NEMP1,1.44945071752373,0.00503449570310096,0.0294460375836435,pseudobulk,edgeR,QLF
10183,cell,NEMP2,0.73130799716191,0.0404046284644196,0.122421561097848,pseudobulk,edgeR,QLF
10184,cell,NENF,-0.122174541394287,0.80204607234519,0.880747343914246,pseudobulk,edgeR,QLF
10185,cell,NEO1,0.324718001751383,0.356872914051084,0.520233965836719,pseudobulk,edgeR,QLF
10186,cell,NEPRO,-0.13314066089811,0.808921789133201,0.885865942496447,pseudobulk,edgeR,QLF
10187,cell,NES,-0.12503368216382,0.741137003825485,0.838714197024205,pseudobulk,edgeR,QLF
10188,cell,NET1,0.284002649768401,0.731250831507312,0.83130759203431,pseudobulk,edgeR,QLF
10189,cell,NETO1,0.0599308390191372,0.897779409166888,0.944306182810624,pseudobulk,edgeR,QLF
10190,cell,NETO2,1.47507628039502,0.0251208830141588,0.0891641120241449,pseudobulk,edgeR,QLF
10191,cell,NEU1,1.27317450814402,0.0096562309348119,0.0466192902420551,pseudobulk,edgeR,QLF
10192,cell,NEU2,0.585330362312803,0.125952166705403,0.258898416610787,pseudobulk,edgeR,QLF
10193,cell,NEU3,1.14853363274789,0.0753206805181854,0.18417434711331,pseudobulk,edgeR,QLF
10194,cell,NEU4,-0.126750485465412,0.777137191743322,0.864041660729402,pseudobulk,edgeR,QLF
10195,cell,NEURL1,1.11249513039826,0.0307479082926878,0.101884879281438,pseudobulk,edgeR,QLF
10196,cell,NEURL1B,1.06329800775811,0.0584884109639,0.155602031279227,pseudobulk,edgeR,QLF
10197,cell,NEURL2,-0.0122202050768905,0.977490257655522,0.988728215064577,pseudobulk,edgeR,QLF
10198,cell,NEURL3,-0.123070024122278,0.746418312775735,0.842238013907623,pseudobulk,edgeR,QLF
10199,cell,NEURL4,1.13436461920411,0.00215023758382526,0.016061766685426,pseudobulk,edgeR,QLF
10200,cell,NEUROD1,0.371087807400998,0.198180916493023,0.351744659388523,pseudobulk,edgeR,QLF
10201,cell,NEUROD2,2.37178640133299,0.000103045903157051,0.00161242633027291,pseudobulk,edgeR,QLF
10202,cell,NEUROD4,2.0600317732507,2.13461091790905e-05,0.000485089713228626,pseudobulk,edgeR,QLF
10203,cell,NEUROD6,1.52078370318577,0.00855787002396635,0.0428513803186632,pseudobulk,edgeR,QLF
10204,cell,NEUROG1,0.752908001489408,0.0709275373168222,0.176863693319969,pseudobulk,edgeR,QLF
10205,cell,NEUROG2,0.500353427920944,0.177684294744992,0.327389851386307,pseudobulk,edgeR,QLF
10206,cell,NEUROG3,1.28797586250611,0.0249518796144584,0.0888172630856636,pseudobulk,edgeR,QLF
10207,cell,NEXMIF,1.89159189266737,0.000322551897244151,0.00391427325139747,pseudobulk,edgeR,QLF
10208,cell,NEXN,1.09037948680357,0.0492019856630062,0.139216540744295,pseudobulk,edgeR,QLF
10209,cell,NF1,1.33987187279138,0.0213596484131517,0.0800549169635392,pseudobulk,edgeR,QLF
10210,cell,NF2,0.892921865310779,0.104400494900332,0.228553759493075,pseudobulk,edgeR,QLF
10211,cell,NFAM1,-1.03700496450607,0.0225333611516653,0.0828651916799806,pseudobulk,edgeR,QLF
10212,cell,NFASC,0.620903221747723,0.209734857637858,0.364718866740754,pseudobulk,edgeR,QLF
10213,cell,NFAT5,0.297407494908676,0.583909303013265,0.719572835014467,pseudobulk,edgeR,QLF
10214,cell,NFATC1,1.09093512127467,0.382694670716485,0.545473622431169,pseudobulk,edgeR,QLF
10215,cell,NFATC2,0.537223438977868,0.343870198111824,0.508248666885224,pseudobulk,edgeR,QLF
10216,cell,NFATC2IP,1.0251358261973,0.0687647234275144,0.173156891777625,pseudobulk,edgeR,QLF
10217,cell,NFATC3,2.42399081879053,5.38059322637494e-06,0.000168753191445029,pseudobulk,edgeR,QLF
10218,cell,NFATC4,-1.17527425219137,0.0160956596285413,0.0657350453294666,pseudobulk,edgeR,QLF
10219,cell,NFE2,0.397556704876774,0.358703376976247,0.52224926917188,pseudobulk,edgeR,QLF
10220,cell,NFE2L1,0.0493192072253866,0.898900449520414,0.94519443604111,pseudobulk,edgeR,QLF
10221,cell,NFE2L2,0.238454929164269,0.524143432874671,0.669657052536363,pseudobulk,edgeR,QLF
10222,cell,NFE2L3,-0.103402638974454,0.755481654875924,0.848650348228881,pseudobulk,edgeR,QLF
10223,cell,NFE4,0.639770729874284,0.229973223500293,0.38720532268708,pseudobulk,edgeR,QLF
10224,cell,NFIA,-1.15431708844055,0.226030512385416,0.38326555609207,pseudobulk,edgeR,QLF
10225,cell,NFIB,-1.24426692700354,0.0025711589261018,0.0180877687026271,pseudobulk,edgeR,QLF
10226,cell,NFIC,-0.950850277611299,0.0249482389347722,0.0888172630856636,pseudobulk,edgeR,QLF
10227,cell,NFIL3,0.496986246680152,0.179787771760243,0.329831958185507,pseudobulk,edgeR,QLF
10228,cell,NFILZ,0.971597367367941,0.0152535151427436,0.0637443272210029,pseudobulk,edgeR,QLF
10229,cell,NFIX,-0.607515092867433,0.0161248075091379,0.065796657458422,pseudobulk,edgeR,QLF
10230,cell,NFKB1,0.975445518095832,0.0684638717684508,0.173156891777625,pseudobulk,edgeR,QLF
